#class tools::wcsv::ntuple
#title Dati_Microdosimetria
#separator 44
#vector_separator 59
#column double EdepNuc_keV
#column double yNuc_keV_um
#column double zNuc_mGy
#column double EdepCyto_keV
#column double yCyto_keV_um
#column double zCyto_mGy
#column double TotalTrackLength_um
#column double CytoTrackLength_um
0.890909,0.222727,1.26209,0,0,0,0.277595,0
1.07549,0.268873,1.52358,5.89636,3.38556,0.220751,3.30922,1.74162
8.32434,2.08108,11.7926,0,0,0,3.97641,0
1.66034,0.415085,2.3521,1.4931,6.41941,0.0558996,1.24041,0.232591
8.32515,2.08129,11.7937,0,0,0,3.72799,0
8.32541,2.08135,11.7941,0,0,0,4.04016,0
1.34704,0.336761,1.90827,1.22363,3.25518,0.0458112,1.39277,0.375904
1.02979,0.257447,1.45883,0,0,0,0.30639,0
8.32731,2.08183,11.7968,0,0,0,3.2331,0
0.890897,0.222724,1.26208,0,0,0,0.332283,0
1.03002,0.257506,1.45917,0,0,0,0.411976,0
8.32476,2.08119,11.7931,0,0,0,3.76457,0
8.32407,2.08102,11.7922,0,0,0,3.72086,0
4.51422,1.12856,6.39501,3.81193,2.51019,0.142713,3.76049,1.51858
8.32829,2.08207,11.7982,0,0,0,4.00692,0
8.32624,2.08156,11.7952,0,0,0,3.45354,0
0.497016,0.124254,0.704091,4.86188,3.0943,0.182022,2.37538,1.57124
0.48959,0.122397,0.69357,1.05736,5.01977,0.039586,0.525408,0.210639
8.32633,2.08158,11.7954,0,0,0,3.31735,0
8.31573,2.07893,11.7804,0,0,0,3.53221,0
8.50118,2.12529,12.0431,13.3755,2.38272,0.50076,8.0067,5.61355
1.92695,0.481739,2.72979,0.796741,3.67824,0.0298289,1.07361,0.216609
0.890981,0.222745,1.2622,0,0,0,0.418816,0
1.2519,0.312976,1.77349,2.00317,0.168303,0.0749958,0,0
4.78102,1.19525,6.77296,3.54762,2.58835,0.132818,4.42435,1.37061
1.02942,0.257354,1.45831,0,0,0,0.337507,0
8.32762,2.0819,11.7972,0,0,0,3.7403,0
0.175977,0.0439944,0.249296,1.05227,0.0884099,0.0393954,0.992523,0
8.32727,2.08182,11.7967,0,0,0,3.55245,0
8.32479,2.0812,11.7932,0,0,0,3.44046,0
0.33764,0.0844099,0.478312,0.911236,0.0765607,0.0341154,0,0
8.32701,2.08175,11.7963,0,0,0,3.86839,0
0.877059,0.219265,1.24247,2.34363,0.196908,0.0877422,0,0
8.3271,2.08177,11.7965,0,0,0,2.89377,0
8.32776,2.08194,11.7974,0,0,0,3.80307,0
0.31146,0.077865,0.441225,1.00872,0.0847513,0.0377651,0,0
0.201287,0.0503217,0.28515,1.82306,0.153171,0.068253,0,0
0.250353,0.0625882,0.354659,2.67609,4.30616,0.100189,1.18125,0.621455
0.488896,0.122224,0.692588,1.0947,0.0919752,0.0409841,0.479184,0
4.90709,1.22677,6.95155,3.4201,2.8347,0.128044,3.42555,1.20651
8.32549,2.08137,11.7942,0,0,0,3.82261,0
0.889544,0.222386,1.26016,0,0,0,0.45475,0
0.051231,0.0128078,0.0725757,0.882439,3.91259,0.0330373,0.358789,0.225538
8.32663,2.08166,11.7958,0,0,0,3.26435,0
8.32431,2.08108,11.7925,0,0,0,2.99574,0
0.281827,0.0704568,0.399246,1.15976,5.46387,0.0434197,0.500001,0.212259
0.890694,0.222674,1.26179,0,0,0,0.282731,0
0.362063,0.0905159,0.512912,1.00349,0.0843121,0.0375694,0.436639,0
5.60996,1.40249,7.94726,0.549336,0.0461544,0.0205664,1.911,0
0.891194,0.222799,1.2625,0,0,0,0.326713,0
8.32267,2.08067,11.7902,0,0,0,3.32983,0
0.435989,0.108997,0.617637,0.757138,7.78111,0.0283462,0.625116,0.0973046
6.04965,1.51241,8.57014,18.5168,3.05563,0.693243,9.95645,6.05989
0.268276,0.067069,0.380049,1.15859,5.38877,0.0433758,1.51862,0.215
0.566335,0.141584,0.80229,1.44071,3.86955,0.0539381,1.9182,0.372319
0.308647,0.0771618,0.43724,3.0343,0.254937,0.1136,0,0
2.03607,0.509017,2.88437,11.6747,4.64692,0.437086,7.98235,2.51236
0.49891,0.124727,0.706773,1.55253,4.13451,0.0581244,0.894853,0.375504
0.552371,0.138093,0.782508,2.2297,4.09131,0.0834768,1.0357,0.544984
0.394237,0.0985592,0.55849,1.80105,0.151322,0.0674289,0,0
1.06731,0.266827,1.51199,2.28358,0.191863,0.0854939,0,0
0.182437,0.0456094,0.258447,2.16966,0.182291,0.0812289,0.323444,0
8.3253,2.08133,11.7939,0,0,0,3.37467,0
0.117702,0.0294256,0.166741,0.891162,0.0748741,0.0333639,0,0
0.889718,0.22243,1.26041,0,0,0,0.220252,0
0.396382,0.0990954,0.561528,2.84269,3.40617,0.106426,1.22543,0.83457
8.32447,2.08112,11.7927,0,0,0,4.49374,0
5.4207,1.35518,7.67916,2.90403,2.57892,0.108723,3.95354,1.12606
0.548471,0.137118,0.776984,2.79424,4.1985,0.104612,2.04365,0.665532
0.908106,0.227027,1.28646,0,0,0,0.370183,0
0.349499,0.0873746,0.495112,1.99376,4.48158,0.0746435,1.16544,0.444878
0.313692,0.0784231,0.444388,0.821202,0.0689962,0.0307447,0,0
1.02958,0.257395,1.45854,0,0,0,0.364674,0
0.890808,0.222702,1.26195,0,0,0,0.301995,0
0.596829,0.149207,0.845489,1.35708,4.19402,0.0508073,0.989294,0.323576
8.32692,2.08173,11.7962,0,0,0,4.0961,0
0.90848,0.22712,1.28698,0,0,0,0.185372,0
1.02985,0.257463,1.45892,0,0,0,0.320831,0
8.326,2.0815,11.7949,0,0,0,3.61527,0
0.261131,0.0652827,0.369927,12.0889,2.45472,0.452591,5.17851,4.92475
1.03013,0.257534,1.45933,0,0,0,0.354804,0
0.278443,0.0696108,0.394452,0.841165,5.62146,0.0314921,1.59308,0.149635
0.14188,0.03547,0.200992,0.748364,4.06413,0.0280177,0.237502,0.184139
8.32509,2.08127,11.7936,0,0,0,3.33288,0
8.3279,2.08198,11.7976,0,0,0,4.15853,0
0.909261,0.227315,1.28809,0,0,0,0.253684,0
1.33122,0.332806,1.88586,3.60537,3.34982,0.13498,2.11793,1.07629
0.7069,0.176725,1.00142,2.67636,3.74831,0.100199,1.48871,0.714017
1.02865,0.257163,1.45722,0,0,0,0.35476,0
6.12347,1.53087,8.67472,2.20263,2.79539,0.0824634,3.71325,0.78795
0.167098,0.0417746,0.236718,0.906563,0.0761681,0.0339405,0,0
0.380571,0.0951427,0.53913,2.29719,4.51296,0.0860037,0.78361,0.509022
0.437712,0.109428,0.620078,1.32828,0.1116,0.0497291,0,0
8.32685,2.08171,11.7961,0,0,0,3.04152,0
8.32657,2.08164,11.7957,0,0,0,3.79451,0
1.03123,0.257808,1.46088,0,0,0,0.258012,0
0.137205,0.0343013,0.19437,2.99722,5.15557,0.112212,1.42748,0.581355
4.31166,1.07792,6.10805,4.01198,2.42707,0.150203,3.87592,1.65302
8.32496,2.08124,11.7934,0,0,0,3.22517,0
0.890287,0.222572,1.26121,0,0,0,2.58836,0
0.334184,0.0835459,0.473416,0.689541,3.29085,0.0258155,0.606877,0.209533
1.43005,0.357513,2.02586,0.98777,7.14633,0.0369807,0.836596,0.138221
9.98506,2.49626,14.1452,1.94704,0.163588,0.0728946,5.90048,0
0.815377,0.203844,1.15509,0.615899,6.13509,0.0230584,0.514236,0.10039
8.32865,2.08216,11.7987,0,0,0,3.85538,0
0.350845,0.0877113,0.49702,9.45325,2.38749,0.353917,3.95949,3.95949
0.618441,0.15461,0.876105,1.47062,2.81565,0.0550579,1.09496,0.522301
0.512959,0.12824,0.726676,0.444768,0.0373687,0.0166515,0,0
1.02977,0.257442,1.45881,0,0,0,0.332668,0
0.463882,0.11597,0.657152,2.29858,7.80931,0.0860558,0.294339,0.294339
8.32564,2.08141,11.7944,0,0,0,3.94241,0
0.45546,0.113865,0.645221,1.87541,3.11959,0.0702128,0.871697,0.601172
2.29864,0.574661,3.25634,1.09922,0.0923548,0.0411533,0.669559,0
0.2266,0.05665,0.32101,1.40365,4.36887,0.0525509,1.43956,0.321285
0.14555,0.0363876,0.206192,1.06198,4.51389,0.0397589,0.462101,0.235269
4.54146,1.13536,6.43359,9.92173,2.22581,0.371456,5.55147,4.45759
0.443049,0.110762,0.627639,0.514489,0.0432266,0.0192617,0,0
0.61487,0.153717,0.871046,2.70368,4.34477,0.101222,1.19889,0.622284
0.889704,0.222426,1.26039,0,0,0,0.289915,0
5.93874,1.48469,8.41303,0,0,0,2.676,0
0.309262,0.0773154,0.438111,0.94536,7.14792,0.035393,0.811237,0.132257
0.889728,0.222432,1.26042,0,0,0,0.310381,0
8.32975,2.08244,11.8002,0,0,0,3.29473,0
4.16202,1.0405,5.89606,10.7538,2.03176,0.402607,6.41434,5.29285
8.32444,2.08111,11.7927,0,0,0,3.41031,0
0.575625,0.143906,0.815451,1.57728,3.7183,0.0590511,1.58262,0.424194
1.09581,0.273951,1.55236,2.21644,4.38374,0.0829805,1.65198,0.505605
8.32544,2.08136,11.7941,0,0,0,3.69951,0
8.32638,2.0816,11.7954,0,0,0,3.99196,0
0.372409,0.0931022,0.527567,5.76994,0.484781,0.216018,0,0
8.32442,2.08111,11.7927,0,0,0,3.64218,0
0.193635,0.0484086,0.27431,1.32371,3.3815,0.0495579,0.732032,0.391456
0.367103,0.0917757,0.520051,1.25756,0.105658,0.0470813,0,0
8.32633,2.08158,11.7954,0,0,0,3.77604,0
8.32572,2.08143,11.7945,0,0,0,3.36327,0
0.656912,0.164228,0.930605,3.50748,3.47913,0.131315,1.64661,1.00815
8.3238,2.08095,11.7918,0,0,0,3.43297,0
8.32514,2.08129,11.7937,0,0,0,3.80533,0
8.32405,2.08101,11.7921,0,0,0,4.07493,0
8.32858,2.08215,11.7986,0,0,0,3.75291,0
8.32402,2.08101,11.7921,0,0,0,3.02227,0
0.890592,0.222648,1.26164,0,0,0,0.202511,0
0.542219,0.135555,0.768127,19.3009,2.52806,0.722599,8.3762,7.63468
1.00719,0.251797,1.42682,1.68732,0.141766,0.0631711,0,0
